FID,OBJECTID,EFF_DATE,SITE_NO,SITE_TYPE_,STATE_CODE,ARPT_ID,CITY,COUNTRY_CO,REGION_COD,ADO_CODE,STATE_NAME,COUNTY_NAM,COUNTY_ASS,ARPT_NAME,OWNERSHIP_,FACILITY_U,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMA,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIM,SURVEY_MET,ELEV,ELEV_METHO,geometry
14793,15181,2022-12-01 00:00:00+00:00,23635.,A,TX,CLL,COLLEGE STATION,US,ASW,TEX,TEXAS,BRAZOS,TX,EASTERWOOD FLD,PU,PU,30,35,16.9508,N,30.58804189,96,21,45.16,W,-96.36254444,E,320.6,S,POINT (-96.3625444444467 30.5880418888458)
14798,15186,2022-12-01 00:00:00+00:00,23636.9,A,TX,T32,COLLINSVILLE,US,ASW,TEX,TEXAS,GRAYSON,TX,SUDDEN STOP,PR,PU,33,34,17.392,N,33.57149778,96,54,26.009,W,-96.90722472,E,720.0,E,POINT (-96.9072247225177 33.5714977778505)
14799,15187,2022-12-01 00:00:00+00:00,23636.94,A,TX,2XA4,COLLINSVILLE,US,ASW,TEX,TEXAS,GRAYSON,TX,FLYING S RANCH,PR,PR,33,34,51.0,N,33.58083333,96,48,1.0,W,-96.80027778,E,730.0,E,POINT (-96.8002777780503 33.5808333333186)
14800,15188,2022-12-01 00:00:00+00:00,23637.21,A,TX,1TS8,COLORADO CITY,US,ASW,TEX,TEXAS,MITCHELL,TX,LANDERS RANCH,PR,PR,32,17,15.444,N,32.28762333,100,43,20.0,W,-100.72222222,E,2275.0,E,POINT (-100.72222222182 32.2876233334394)
14801,15189,2022-12-01 00:00:00+00:00,23637.3,A,TX,T88,COLORADO CITY,US,ASW,TEX,TEXAS,MITCHELL,TX,COLORADO CITY,PU,PU,32,28,6.342,N,32.46842833,100,55,16.04,W,-100.92112222,E,2214.0,E,POINT (-100.92112222255 32.4684283334213)
14802,15190,2022-12-01 00:00:00+00:00,23638.,A,TX,TS27,COLUMBUS,US,ASW,TEX,TEXAS,COLORADO,TX,RIVER FLD,PR,PR,29,42,58.3,N,29.71619444,96,35,28.88,W,-96.59135556,E,220.0,E,POINT (-96.5913555557668 29.7161944448071)
14804,15192,2022-12-01 00:00:00+00:00,23638.12,A,TX,66R,COLUMBUS,US,ASW,TEX,TEXAS,COLORADO,TX,ROBERT R WELLS JR,PU,PU,29,38,29.44,N,29.64151111,96,30,57.44,W,-96.51595556,E,242.0,E,POINT (-96.515955555819 29.6415111112908)
14806,15194,2022-12-01 00:00:00+00:00,23640.05,A,TX,66TX,COMETA,US,ASW,TEX,TEXAS,ZAVALA,TX,LOMA DE COMETA,PR,PR,28,40,35.82,N,28.67661667,100,1,26.18,W,-100.02393889,E,615.0,E,POINT (-100.023938888452 28.6766166668461)
14807,15195,2022-12-01 00:00:00+00:00,23640.11,A,TX,MKN,COMANCHE,US,ASW,TEX,TEXAS,COMANCHE,TX,COMANCHE COUNTY-CITY,PU,PU,31,55,13.1,N,31.92030556,98,35,57.1,W,-98.59919444,E,1386.6,S,POINT (-98.5991944446014 31.9203055559324)
14808,15196,2022-12-01 00:00:00+00:00,23640.15,A,TX,17TE,COMFORT,US,ASW,TEX,TEXAS,KERR,TX,COMFORT AIRPARK,PR,PR,29,55,44.779,N,29.92910528,98,56,25.123,W,-98.94031194,E,1470.0,E,POINT (-98.9403119445954 29.9291052774123)
14809,15197,2022-12-01 00:00:00+00:00,23640.16,A,TX,XS80,COMFORT,US,ASW,TEX,TEXAS,KERR,TX,SCOUT,PR,PR,29,58,21.2,N,29.97255556,98,56,4.7,W,-98.93463889,E,1497.0,E,POINT (-98.9346388886417 29.9725555552961)
14811,15199,2022-12-01 00:00:00+00:00,23646.1,A,TX,2F7,COMMERCE,US,ASW,TEX,TEXAS,HUNT,TX,COMMERCE MUNI,PU,PU,33,17,34.3,N,33.29286111,95,53,47.1,W,-95.89641667,E,515.5,S,POINT (-95.8964166663709 33.292861110747)
14812,15200,2022-12-01 00:00:00+00:00,23650.2,A,TX,0TE0,COMSTOCK,US,ASW,TEX,TEXAS,VAL VERDE,TX,ROBERTSON RANCH,PR,PR,29,41,34.768,N,29.69299111,101,9,42.376,W,-101.16177111,E,1663.0,E,POINT (-101.1617711108 29.6929911114868)
14813,15604,2022-12-01 00:00:00+00:00,23949.55,A,TX,35TT,GODLEY,US,ASW,TEX,TEXAS,JOHNSON,TX,HAWKINS FLD,PR,PR,32,28,24.74,N,32.47353889,97,30,5.98,W,-97.50166111,E,978.0,E,POINT (-97.501661111226 32.4735388890269)
14815,15606,2022-12-01 00:00:00+00:00,23949.91,A,TX,XA90,GOLDEN,US,ASW,TEX,TEXAS,WOOD,TX,FLY 1 ON,PR,PR,32,45,26.0,N,32.75722222,95,31,40.0,W,-95.52777778,E,474.0,E,POINT (-95.5277777774614 32.7572222223326)
14816,15607,2022-12-01 00:00:00+00:00,23950.1,A,TX,8TX3,GOLDTHWAITE,US,ASW,TEX,TEXAS,MILLS,TX,EDWARDS,PR,PR,31,20,34.595,N,31.34294306,98,36,56.152,W,-98.61559778,E,1300.0,E,POINT (-98.6155977778092 31.3429430555105)
14817,15608,2022-12-01 00:00:00+00:00,23950.2,A,TX,T37,GOLDTHWAITE,US,ASW,TEX,TEXAS,MILLS,TX,GOLDTHWAITE MUNI,PU,PU,31,25,44.64,N,31.42906667,98,36,30.08,W,-98.60835556,E,1457.6,S,POINT (-98.608355555497 31.4290666663536)
14818,15609,2022-12-01 00:00:00+00:00,23950.4,A,TX,18XA,GOLIAD,US,ASW,TEX,TEXAS,GOLIAD,TX,LANTANA RIDGE,PR,PR,28,39,32.76,N,28.6591,97,35,55.49,W,-97.59874722,E,250.0,E,POINT (-97.5987472218701 28.6590999999986)
14819,15610,2022-12-01 00:00:00+00:00,23950.41,A,TX,XS46,GOLIAD,US,ASW,TEX,TEXAS,GOLIAD,TX,GRITZ FLD,PR,PR,28,37,50.43,N,28.630675,97,23,9.22,W,-97.38589444,E,182.0,E,POINT (-97.3858944444171 28.6306750003753)
14820,15611,2022-12-01 00:00:00+00:00,23950.6,A,TX,TA76,GOLDTHWAITE,US,ASW,TEX,TEXAS,MILLS,TX,FLYING 7H RANCH,PR,PR,31,25,51.5,N,31.43097222,98,27,59.0,W,-98.46638889,E,1570.0,E,POINT (-98.4663888892162 31.4309722223182)
14821,15612,2022-12-01 00:00:00+00:00,23950.61,A,TX,98TS,GOLDTHWAITE,US,ASW,TEX,TEXAS,MILLS,TX,CABRITO,PR,PR,31,33,33.49,N,31.55930278,98,25,20.88,W,-98.42246667,E,1679.0,E,POINT (-98.4224666671044 31.5593027775219)
14822,15613,2022-12-01 00:00:00+00:00,23950.75,A,TX,42XA,GOLINDA,US,ASW,TEX,TEXAS,FALLS,TX,SKID ROW AIRPARK,PR,PR,31,21,44.195,N,31.36227639,97,5,25.08,W,-97.0903,E,472.0,E,POINT (-97.0903000003039 31.3622763891209)
14823,15614,2022-12-01 00:00:00+00:00,23951.1,A,TX,T20,GONZALES,US,ASW,TEX,TEXAS,GONZALES,TX,ROGER M DREYER MEML,PU,PU,29,31,44.845,N,29.52912361,97,27,51.49,W,-97.46430278,E,354.0,S,POINT (-97.4643027773856 29.5291236107728)
14824,15615,2022-12-01 00:00:00+00:00,23952.51,A,TX,TX99,GOODLAND,US,ASW,TEX,TEXAS,BAILEY,TX,WILLIAMS FLD,PR,PR,34,0,24.307,N,34.00675194,102,59,11.792,W,-102.98660889,E,4085.0,E,POINT (-102.986608888555 34.0067519441121)
14825,15616,2022-12-01 00:00:00+00:00,23952.8,A,TX,TE38,GOODRICH,US,ASW,TEX,TEXAS,POLK,TX,LOGHOUSE /STOL/,PR,PR,30,35,33.722,N,30.59270056,94,54,33.757,W,-94.90937694,E,184.0,E,POINT (-94.9093769447821 30.592700555494)
14826,15617,2022-12-01 00:00:00+00:00,23955.01,A,TX,83TS,GORDON,US,ASW,TEX,TEXAS,ERATH,TX,MOORE RANCH,PR,PR,32,25,36.0,N,32.42666667,98,25,11.0,W,-98.41972222,E,1200.0,E,POINT (-98.4197222222832 32.4266666665982)
14827,15618,2022-12-01 00:00:00+00:00,23955.4,A,TX,3T0,GORDONVILLE,US,ASW,TEX,TEXAS,GRAYSON,TX,CEDAR MILLS,PU,PU,33,50,21.6459,N,33.83934608,96,48,36.2483,W,-96.81006897,E,640.0,E,POINT (-96.8100689717778 33.8393460831103)
14828,15619,2022-12-01 00:00:00+00:00,23957.,A,TX,0TE6,GORMAN,US,ASW,TEX,TEXAS,EASTLAND,TX,GORMAN,PR,PR,32,12,15.495,N,32.20430417,98,39,56.196,W,-98.66561,E,1452.0,E,POINT (-98.6656099999306 32.2043041669606)
14829,15620,2022-12-01 00:00:00+00:00,23960.51,A,TX,F35,GRAFORD,US,ASW,TEX,TEXAS,PALO PINTO,TX,POSSUM KINGDOM,PU,PU,32,55,23.9685,N,32.92332458,98,26,12.742,W,-98.43687278,E,1008.3,S,POINT (-98.4368727777376 32.9233245837001)
14830,15621,2022-12-01 00:00:00+00:00,23960.52,A,TX,TT16,GRAFORD,US,ASW,TEX,TEXAS,PALO PINTO,TX,COSMO FLD,PR,PR,32,56,12.24,N,32.93673333,98,23,50.81,W,-98.39744722,E,1059.0,E,POINT (-98.3974472219007 32.9367333333511)
14831,15622,2022-12-01 00:00:00+00:00,23961.,A,TX,RPH,GRAHAM,US,ASW,TEX,TEXAS,YOUNG,TX,GRAHAM MUNI,PU,PU,33,6,38.6,N,33.11072222,98,33,17.2,W,-98.55477778,E,1123.0,S,POINT (-98.5547777780791 33.1107222224393)
14832,15623,2022-12-01 00:00:00+00:00,23961.01,A,TX,4TA3,GRAHAM,US,ASW,TEX,TEXAS,PALO PINTO,TX,"COSTELLO ISLAND, INC",PR,PR,32,53,55.437,N,32.8987325,98,27,36.193,W,-98.46005361,E,1020.0,E,POINT (-98.4600536114048 32.8987324999039)
14833,15624,2022-12-01 00:00:00+00:00,23961.2,A,TX,10TT,GRAHAM,US,ASW,TEX,TEXAS,YOUNG,TX,ROSSER RANCH,PR,PR,33,0,54.4,N,33.01511111,98,37,33.9,W,-98.62608333,E,1112.0,E,POINT (-98.6260833333187 33.0151111113866)
14834,15625,2022-12-01 00:00:00+00:00,23961.22,A,TX,TT40,GRAHAM,US,ASW,TEX,TEXAS,YOUNG,TX,BURKETT RANCH/JACKSON PASTURE,PR,PR,33,4,32.55,N,33.07570833,98,47,57.61,W,-98.79933611,E,1214.0,E,POINT (-98.7993361110898 33.0757083331668)
14835,15626,2022-12-01 00:00:00+00:00,23965.1,A,TX,GDJ,GRANBURY,US,ASW,TEX,TEXAS,HOOD,TX,GRANBURY RGNL,PU,PU,32,26,35.06,N,32.44307222,97,49,16.942,W,-97.82137278,E,835.2,S,POINT (-97.8213727775872 32.4430722219266)
14836,15627,2022-12-01 00:00:00+00:00,23965.12,A,TX,TS89,GRANBURY,US,ASW,TEX,TEXAS,HOOD,TX,PARKER,PR,PR,32,21,4.1,N,32.35113889,97,48,31.4,W,-97.80872222,E,925.0,E,POINT (-97.8087222220559 32.3511388889976)
14837,15628,2022-12-01 00:00:00+00:00,23965.14,A,TX,66TE,GRANBURY,US,ASW,TEX,TEXAS,HOOD,TX,THE LANDINGS,PR,PR,32,21,55.875,N,32.36552083,97,38,42.04,W,-97.64501111,E,708.0,E,POINT (-97.6450111111791 32.3655208329937)
14838,15629,2022-12-01 00:00:00+00:00,23965.3,A,TX,0TX0,GRANBURY,US,ASW,TEX,TEXAS,HOOD,TX,NASSAU BAY,PR,PR,32,25,10.501,N,32.41958361,97,42,46.098,W,-97.712805,E,714.0,E,POINT (-97.7128050001578 32.4195836113397)
14839,15630,2022-12-01 00:00:00+00:00,23965.31,A,TX,0TX1,GRANBURY,US,ASW,TEX,TEXAS,HOOD,TX,PECAN PLANTATION,PR,PR,32,21,13.28,N,32.35368889,97,40,34.14,W,-97.67615,E,712.0,E,POINT (-97.6761499995741 32.3536888885122)
14840,15631,2022-12-01 00:00:00+00:00,23969.01,A,TX,GPM,GRAND PRAIRIE,US,ASW,TEX,TEXAS,TARRANT,TX,GRAND PRAIRIE MUNI,PU,PU,32,41,55.6,N,32.69877778,97,2,48.9,W,-97.04691667,E,590.0,E,POINT (-97.0469166667512 32.6987777777466)
14845,15636,2022-12-01 00:00:00+00:00,23970.01,A,TX,96TS,GRAND SALINE,US,ASW,TEX,TEXAS,VAN ZANDT,TX,BOWEN LAKE RANCH,PR,PR,32,38,0.14,N,32.63337222,95,38,51.28,W,-95.64757778,E,460.0,E,POINT (-95.6475777774881 32.6333722218765)
14846,15637,2022-12-01 00:00:00+00:00,23973.5,A,TX,11TE,GRANDVIEW,US,ASW,TEX,TEXAS,JOHNSON,TX,FLYING M RANCH,PR,PR,32,18,0.524,N,32.30014556,97,12,16.038,W,-97.204455,E,700.0,E,POINT (-97.2044549996616 32.300145555676)
14847,15638,2022-12-01 00:00:00+00:00,23973.51,A,TX,3XA0,GRANDVIEW,US,ASW,TEX,TEXAS,JOHNSON,TX,DRENNAN,PR,PR,32,18,50.0,N,32.31388889,97,13,52.0,W,-97.23111111,E,726.0,E,POINT (-97.2311111115325 32.3138888890137)
14848,15639,2022-12-01 00:00:00+00:00,23973.52,A,TX,XA75,GRANDVIEW,US,ASW,TEX,TEXAS,JOHNSON,TX,DOUBLE A,PR,PR,32,19,26.4,N,32.324,97,5,58.8,W,-97.09966667,E,635.0,E,POINT (-97.0996666663978 32.3239999997329)
14849,15640,2022-12-01 00:00:00+00:00,23973.53,A,TX,22TA,GRANDVIEW,US,ASW,TEX,TEXAS,HALL,TX,PHARMNALL,PR,PR,32,12,55.37,N,32.21538056,97,8,24.78,W,-97.14021667,E,658.0,E,POINT (-97.140216666832 32.2153805557316)
14850,15641,2022-12-01 00:00:00+00:00,23973.61,A,TX,2G5,GRANITE SHOALS,US,ASW,TEX,TEXAS,BURNET,TX,GRANITE SHOALS/ BOB SYLVESTER AIRPARK,PU,PU,30,35,21.677,N,30.58935472,98,22,13.093,W,-98.37030361,E,860.0,E,POINT (-98.3703036113931 30.5893547220726)
14851,15642,2022-12-01 00:00:00+00:00,23973.71,A,TX,7XS3,GRAPELAND,US,ASW,TEX,TEXAS,HOUSTON,TX,W C RANCH,PR,PR,31,28,35.639,N,31.47656639,95,38,5.831,W,-95.63495306,E,337.0,E,POINT (-95.6349530557077 31.4765663885075)
14853,15644,2022-12-01 00:00:00+00:00,23985.,A,TX,GVT,GREENVILLE,US,ASW,TEX,TEXAS,HUNT,TX,MAJORS,PU,PU,33,4,4.2,N,33.06783333,96,3,55.2,W,-96.06533333,E,534.9,S,POINT (-96.0653333337577 33.067833333575)
14854,15645,2022-12-01 00:00:00+00:00,23985.01,A,TX,31TS,GREENVILLE,US,ASW,TEX,TEXAS,HUNT,TX,FLYERS FLD,PR,PR,33,11,25.413,N,33.1903925,96,11,20.913,W,-96.1891425,E,640.0,E,POINT (-96.189142499626 33.1903924997388)
14855,15646,2022-12-01 00:00:00+00:00,23985.03,A,TX,0TX9,GREENVILLE,US,ASW,TEX,TEXAS,HUNT,TX,CARD AERODROME,PR,PR,33,15,0.407,N,33.25011306,96,7,0.904,W,-96.11691778,E,540.0,E,POINT (-96.116917777408 33.2501130558855)
14857,15648,2022-12-01 00:00:00+00:00,23985.06,A,TX,77TA,GREENVILLE,US,ASW,TEX,TEXAS,HUNT,TX,SWORD'S LANDING,PR,PR,33,9,3.0,N,33.15083333,96,0,43.0,W,-96.01194444,E,553.0,E,POINT (-96.0119444441963 33.150833333603)
14858,15649,2022-12-01 00:00:00+00:00,23985.1,A,TX,37TS,GREENVILLE,US,ASW,TEX,TEXAS,HUNT,TX,JLINN,PR,PR,32,59,26.427,N,32.99067417,96,2,23.894,W,-96.03997056,E,460.0,E,POINT (-96.0399705551474 32.9906741666024)
14859,15650,2022-12-01 00:00:00+00:00,23985.11,A,TX,XS14,GREENVILLE,US,ASW,TEX,TEXAS,HUNT,TX,WEESE INTL,PR,PR,32,58,10.0,N,32.96944444,96,4,14.0,W,-96.07055556,E,487.0,E,POINT (-96.070555555813 32.9694444444658)
14861,15652,2022-12-01 00:00:00+00:00,23988.6,A,TX,01TS,GROESBECK,US,ASW,TEX,TEXAS,LIMESTONE,TX,FORT PARKER FLYING FLD,PR,PR,31,33,54.9,N,31.56525,96,32,45.95,W,-96.54609722,E,500.0,E,POINT (-96.5460972226205 31.5652499998811)
14862,15653,2022-12-01 00:00:00+00:00,23990.,A,TX,33R,GROVETON,US,ASW,TEX,TEXAS,TRINITY,TX,GROVETON-TRINITY COUNTY,PU,PU,31,5,3.6,N,31.08433333,95,9,50.8,W,-95.16411111,E,340.0,E,POINT (-95.1641111112603 31.084333333331)
14863,15654,2022-12-01 00:00:00+00:00,23995.1,A,TX,E19,GRUVER,US,ASW,TEX,TEXAS,HANSFORD,TX,GRUVER MUNI,PU,PU,36,14,1.414,N,36.23372611,101,25,55.882,W,-101.43218944,E,3205.3,S,POINT (-101.432189444423 36.2337261113908)
14866,15657,2022-12-01 00:00:00+00:00,23997.52,A,TX,74XA,GUN BARREL CITY,US,ASW,TEX,TEXAS,HENDERSON,TX,GUN BARREL CITY AIRPARK,PR,PR,32,21,17.0,N,32.35472222,96,8,44.0,W,-96.14555556,E,385.0,E,POINT (-96.1455555557277 32.3547222220259)
14867,15658,2022-12-01 00:00:00+00:00,23999.1,A,TX,6TE6,GUTHRIE,US,ASW,TEX,TEXAS,KING,TX,6666 RANCH,PR,PR,33,38,34.02,N,33.64278333,100,20,49.92,W,-100.3472,E,1782.3,E,POINT (-100.347199999723 33.6427833333428)
14868,15659,2022-12-01 00:00:00+00:00,23999.2,A,TX,1TX2,GUTHRIE,US,ASW,TEX,TEXAS,KING,TX,J Y RANCH-R B MASTERSON III ESTATE,PR,PR,33,43,0.306,N,33.71675167,100,9,1.376,W,-100.15038222,E,1808.0,E,POINT (-100.150382221957 33.7167516663834)
14869,15660,2022-12-01 00:00:00+00:00,23999.3,A,TX,1TX3,GUTHRIE,US,ASW,TEX,TEXAS,DICKENS,TX,BEGGS RANCH,PR,PR,33,25,30.313,N,33.42508694,100,32,31.421,W,-100.54206139,E,1870.0,E,POINT (-100.542061388735 33.4250869444529)
14870,15661,2022-12-01 00:00:00+00:00,24001.,A,TX,1TX5,HALE CENTER,US,ASW,TEX,TEXAS,HALE,TX,LANEY FARM,PR,PR,34,7,45.273,N,34.1292425,101,54,31.639,W,-101.90878861,E,3483.0,E,POINT (-101.908788610678 34.1292424996765)
14871,15662,2022-12-01 00:00:00+00:00,24001.31,A,TX,0TA2,HALFWAY,US,ASW,TEX,TEXAS,HALE,TX,SMITH FARMS,PR,PR,34,13,0.262,N,34.21673944,101,55,31.648,W,-101.92545778,E,3487.0,E,POINT (-101.925457777836 34.2167394441442)
14872,15663,2022-12-01 00:00:00+00:00,24002.11,A,TX,34R,HALLETTSVILLE,US,ASW,TEX,TEXAS,LAVACA,TX,HALLETTSVILLE MUNI,PU,PU,29,23,23.85,N,29.38995833,96,57,21.815,W,-96.95605972,E,277.7,S,POINT (-96.9560597222222 29.389958333553)
14873,15664,2022-12-01 00:00:00+00:00,24003.,A,TX,MNZ,HAMILTON,US,ASW,TEX,TEXAS,HAMILTON,TX,HAMILTON MUNI,PU,PU,31,39,57.315,N,31.66592083,98,8,55.115,W,-98.14864306,E,1304.8,S,POINT (-98.1486430555986 31.6659208334692)
14874,15665,2022-12-01 00:00:00+00:00,24003.01,A,TX,1TX6,HAMILTON,US,ASW,TEX,TEXAS,HAMILTON,TX,MUXWORTHY,PR,PR,31,41,54.556,N,31.69848778,98,5,47.12,W,-98.09642222,E,1210.0,E,POINT (-98.0964222220449 31.6984877779281)
14875,15666,2022-12-01 00:00:00+00:00,24003.02,A,TX,8XA7,HAMILTON,US,ASW,TEX,TEXAS,HAMILTON,TX,YACHT CLUB,PR,PR,31,41,37.15,N,31.69365278,98,6,21.15,W,-98.105875,E,1210.0,E,POINT (-98.1058749997436 31.6936527779165)
14877,15668,2022-12-01 00:00:00+00:00,24005.01,A,TX,1TX7,HAMLIN,US,ASW,TEX,TEXAS,FISHER,TX,KILLION RANCH,PR,PR,32,48,20.394,N,32.805665,100,11,1.369,W,-100.18371361,E,1845.0,E,POINT (-100.183713611398 32.8056650000495)
14878,15669,2022-12-01 00:00:00+00:00,24005.1,A,TX,16TX,HAMLIN,US,ASW,TEX,TEXAS,JONES,TX,HAMLIN,PR,PR,32,50,58.8309,N,32.84967525,100,8,11.9357,W,-100.13664881,E,1753.0,E,POINT (-100.136648805741 32.8496752496373)
14879,15670,2022-12-01 00:00:00+00:00,24008.095,A,TX,TT19,HARDIN,US,ASW,TEX,TEXAS,LIBERTY,TX,CIRCLE C RANCH,PR,PR,30,9,27.415,N,30.15761528,94,42,35.615,W,-94.70989306,E,72.0,E,POINT (-94.7098930552875 30.1576152776202)
14881,15672,2022-12-01 00:00:00+00:00,24012.,A,TX,HRL,HARLINGEN,US,ASW,TEX,TEXAS,CAMERON,TX,VALLEY INTL,PU,PU,26,13,37.6,N,26.22711111,97,39,18.5,W,-97.65513889,E,36.3,S,POINT (-97.6551388892705 26.2271111113627)
14885,15676,2022-12-01 00:00:00+00:00,24012.1,A,TX,2TS2,HARLINGEN,US,ASW,TEX,TEXAS,CAMERON,TX,SHOFNER FARMS,PR,PR,26,10,6.272,N,26.16840889,97,44,0.974,W,-97.73360389,E,57.0,E,POINT (-97.7336038888654 26.1684088889901)
14886,15677,2022-12-01 00:00:00+00:00,24013.3,A,TX,XA41,HARPER,US,ASW,TEX,TEXAS,GILLESPIE,TX,LONE STAR FLYING SERVICE,PR,PR,30,21,18.06,N,30.35501667,99,14,51.12,W,-99.24753333,E,2220.0,E,POINT (-99.2475333337366 30.3550166664531)
14888,15679,2022-12-01 00:00:00+00:00,24014.5,A,TX,1TX8,HART,US,ASW,TEX,TEXAS,CASTRO,TX,HART AERIAL,PR,PR,34,22,10.259,N,34.36951639,102,5,1.663,W,-102.08379528,E,3655.0,E,POINT (-102.083795278074 34.3695163886781)
14889,15680,2022-12-01 00:00:00+00:00,24014.8,A,TX,10TE,HARWOOD,US,ASW,TEX,TEXAS,GONZALES,TX,GOTTWALD FLD,PR,PR,29,40,0.83,N,29.66689722,97,30,0.98,W,-97.50027222,E,440.0,E,POINT (-97.5002722223719 29.6668972219347)
14890,15681,2022-12-01 00:00:00+00:00,24014.81,A,TX,32TA,HARWOOD,US,ASW,TEX,TEXAS,GONZALES,TX,FLYING W RANCH,PR,PR,29,41,30.829,N,29.69189694,97,26,0.975,W,-97.43360417,E,350.0,E,POINT (-97.433604166786 29.691896944098)
14891,15682,2022-12-01 00:00:00+00:00,24015.12,A,TX,15F,HASKELL,US,ASW,TEX,TEXAS,HASKELL,TX,HASKELL MUNI,PU,PU,33,11,29.3527,N,33.19148686,99,43,4.3415,W,-99.71787264,E,1625.4,S,POINT (-99.7178726384432 33.1914868609389)
14893,15684,2022-12-01 00:00:00+00:00,24016.,A,TX,1TX9,HAWKINS,US,ASW,TEX,TEXAS,WOOD,TX,HAWK RANCH,PR,PR,32,38,15.497,N,32.63763806,95,9,40.801,W,-95.16133361,E,335.0,E,POINT (-95.1613336111316 32.6376380558329)
14894,15685,2022-12-01 00:00:00+00:00,24016.01,A,TX,16TE,HAWKINS,US,ASW,TEX,TEXAS,WOOD,TX,HOLLY LAKE RANCH,PR,PR,32,41,51.486,N,32.697635,95,12,27.803,W,-95.20772306,E,409.0,E,POINT (-95.207723055273 32.6976350002878)
14895,15686,2022-12-01 00:00:00+00:00,24026.,A,TX,LHB,HEARNE,US,ASW,TEX,TEXAS,ROBERTSON,TX,HEARNE MUNI,PU,PU,30,52,19.5,N,30.87208333,96,37,19.9,W,-96.62219444,E,284.7,S,POINT (-96.6221944445862 30.8720833336605)
14896,15687,2022-12-01 00:00:00+00:00,24026.1,A,TX,1TE5,HEARNE,US,ASW,TEX,TEXAS,ROBERTSON,TX,CORPORA,PR,PR,30,48,58.692,N,30.81630333,96,36,3.893,W,-96.60108139,E,270.0,E,POINT (-96.6010813889726 30.8163033334861)
14897,15688,2022-12-01 00:00:00+00:00,24030.11,A,TX,TS69,HEBBRONVILLE,US,ASW,TEX,TEXAS,DUVAL,TX,BARRONENA EAST,PR,PR,27,29,6.121,N,27.48503361,98,39,43.06,W,-98.66196111,E,576.0,E,POINT (-98.6619611115185 27.4850336114974)
14898,15689,2022-12-01 00:00:00+00:00,24030.12,A,TX,03TE,HEBBRONVILLE,US,ASW,TEX,TEXAS,DUVAL,TX,BARRONENA RANCH,PR,PR,27,29,28.12,N,27.49114444,98,40,10.061,W,-98.66946139,E,600.0,E,POINT (-98.6694613892691 27.4911444442298)
14899,15690,2022-12-01 00:00:00+00:00,24030.121,A,TX,HBV,HEBBRONVILLE,US,ASW,TEX,TEXAS,JIM HOGG,TX,JIM HOGG COUNTY,PU,PU,27,20,58.4,N,27.34955556,98,44,13.0,W,-98.73694444,E,662.8,S,POINT (-98.7369444440914 27.3495555558843)
14900,15691,2022-12-01 00:00:00+00:00,24030.122,A,TX,TA44,HEBBRONVILLE,US,ASW,TEX,TEXAS,JIM HOGG,TX,PUESTA DEL SOL,PR,PR,27,4,32.163,N,27.07560083,98,36,6.066,W,-98.601685,E,448.0,E,POINT (-98.6016850003705 27.0756008329527)
14903,15694,2022-12-01 00:00:00+00:00,24032.51,A,TX,4TA4,HEMPSTEAD,US,ASW,TEX,TEXAS,WALLER,TX,PEA PATCH,PR,PR,29,56,21.79,N,29.93938611,96,3,37.68,W,-96.06046667,E,174.0,E,POINT (-96.0604666666886 29.9393861114479)
14904,15695,2022-12-01 00:00:00+00:00,24032.52,A,TX,00XA,HEMPSTEAD,US,ASW,TEX,TEXAS,WALLER,TX,WEESKI RANCH,PR,PR,30,13,26.535,N,30.2240375,96,0,50.95,W,-96.01415278,E,271.0,E,POINT (-96.0141527780491 30.2240375001318)
14905,15696,2022-12-01 00:00:00+00:00,24034.,A,TX,RFI,HENDERSON,US,ASW,TEX,TEXAS,RUSK,TX,RUSK COUNTY,PU,PU,32,8,30.202,N,32.14172278,94,51,6.221,W,-94.85172806,E,442.0,S,POINT (-94.8517280554971 32.1417227777656)
14907,15698,2022-12-01 00:00:00+00:00,24035.5,A,TX,63XS,HENLY,US,ASW,TEX,TEXAS,BLANCO,TX,BYRAM RANCH,PR,PR,30,13,26.732,N,30.22409222,98,17,19.063,W,-98.28862861,E,1120.0,E,POINT (-98.2886286114878 30.2240922223308)
14908,15699,2022-12-01 00:00:00+00:00,24037.,A,TX,8TS2,HENRIETTA,US,ASW,TEX,TEXAS,CLAY,TX,HENRIETTA,PR,PR,33,47,0.363,N,33.78343417,98,13,1.162,W,-98.21698944,E,932.0,E,POINT (-98.2169894444096 33.7834341669847)
14909,15700,2022-12-01 00:00:00+00:00,24037.01,A,TX,TE10,HENRIETTA,US,ASW,TEX,TEXAS,CLAY,TX,PIERCE,PR,PR,33,48,55.36,N,33.81537778,98,13,41.163,W,-98.22810083,E,885.0,E,POINT (-98.2281008337196 33.8153777778247)
14910,15701,2022-12-01 00:00:00+00:00,24041.2,A,TX,5XS2,HEREFORD,US,ASW,TEX,TEXAS,DEAF SMITH,TX,KIMBALL FARM SERVICE INC,PR,PR,35,2,0.202,N,35.03338944,102,12,1.717,W,-102.20047694,E,3700.0,E,POINT (-102.200476944577 35.0333894447098)
